,go,pv,k,n,N,genes
124,GO_EXOCRINE_SYSTEM_DEVELOPMENT,0.0020371766167745654,7,18,829,IGSF3;NFIB;PDGFA;PLXNA1;SEMA3C;SNAI2;TGFB2
253,GO_LUNG_ALVEOLUS_DEVELOPMENT,0.0020371766167745654,7,18,829,CREB1;FLT4;HOXA5;IGFBP5;LTBP3;PDGFA;TNS3
16,GO_SYNAPSE_ORGANIZATION,0.002078802260249744,30,159,829,ADD2;AGRN;C1QL1;CBLN2;CX3CR1;DBN1;DNM3;EFNB2;EPHB3;GABRA1;GPC6;GPM6A;ITGA3;LRFN3;LRRN3;LRTM1;PALM;PCDH17;PCDHB13;PCDHB6;PCDHGC5;SEMA3E;SEZ6L;SHISA6;SNCG;SPARC;SPOCK2;TMEM108;WNT7A;ZC4H2
220,GO_GLAND_DEVELOPMENT,0.0020914088892662577,31,166,829,APLN;CAV1;CAV3;CDKN1C;CPS1;CREB1;EPHB3;GLI1;GLI2;HLX;HOXA5;HOXD9;ID4;IGFBP5;IGSF3;LMO4;LRP6;MAPK3;MDK;NFIB;PBX1;PDGFA;PLXNA1;PSAPL1;RARG;SEMA3C;SFRP1;SMO;SNAI2;TGFB2;THRA
104,GO_REGULATION_OF_ORGAN_GROWTH,0.0021479280368963925,10,33,829,CAV3;FGF20;GLI1;HLX;IGF1;MAPK11;PI16;SMO;YY1;ZFPM2
35,GO_STRIATED_MUSCLE_CELL_DIFFERENTIATION,0.0022402567980408863,18,80,829,BVES;CAV2;CAV3;CXCL9;DYRK1B;EFNB2;FZD7;IGF1;IGFBP5;MMP14;MYOZ1;NOX4;PI16;SGCB;SMO;TRIM32;WNT10B;YY1
192,GO_NEGATIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT,0.002253125449199813,8,23,829,CAV3;FZD7;IGFBP5;MAPK11;PI16;TWIST1;USP19;YY1
313,GO_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,0.0022645954462740376,85,575,829,ANG;APBB1;ASCL2;ATOH8;BEND5;BEND6;CAV1;CBX1;CD34;CDK6;CDKN1C;CERS1;CNOT6L;CREB1;DACH1;DAPK3;DPF2;EMILIN1;EOMES;FOXF2;FOXL2;FOXS1;GAS6;GLI2;H3C13;H4C11;HOXA2;HOXA7;HOXB2;HOXB8;HOXD9;ID3;ID4;IGF2BP1;IGFBP5;INSIG2;IRF2BP1;KANK2;MEN1;MEX3D;MXD4;MYOZ1;NCK2;NFIB;NFIX;NR2F1;NR2F2;OSR1;PDGFA;PPM1F;PRKAA1;PRMT6;RARG;SFRP1;SIAH2;SMO;SNAI2;SOX14;STAT1;SUFU;TBX21;TCEAL7;TERF1;THRA;TLE5;TNFRSF4;TRIM71;TWIST1;TXNIP;UNK;WNT10B;WWP1;YY1;ZBTB12;ZFHX4;ZFPM2;ZHX1;ZNF148;ZNF174;ZNF205;ZNF219;ZNF253;ZNF282;ZNF366;ZNF835
96,GO_MUSCLE_CONTRACTION,0.0023331838289284827,22,106,829,ADRA1B;ATP8A2;CAV1;CAV3;DAPK3;EDNRA;FGF13;GAMT;GUCY1A1;HTR2A;KCNJ12;KCNN2;MYH1;MYH14;MYH2;MYL1;NMUR1;P2RX6;RCSD1;SNTA1;SSPN;TBXA2R
75,GO_ENDOTHELIAL_CELL_MIGRATION,0.0023804495780129368,16,68,829,AMOT;ANGPT1;ATOH8;CARD10;CLEC14A;EFNB2;FAP;FGF16;FLT4;MEOX2;NR2F2;RHOJ;SPARC;TBXA2R;TGFB1I1;WNT7A
129,GO_FACE_DEVELOPMENT,0.002406764811699048,6,14,829,CLDN5;COL1A1;DLX5;LRP6;MAPK3;RARG
86,GO_REGULATION_OF_KIDNEY_DEVELOPMENT,0.002406764811699048,6,14,829,HOXB7;OSR1;PDGFA;PDGFD;SMO;STAT1
170,GO_PEPTIDYL_TYROSINE_MODIFICATION,0.002498487520083627,28,147,829,AFAP1L2;ANGPT1;CADM4;CASS4;CAV1;DMTN;DYRK1B;EFEMP1;EPHA6;EPHB3;FGFR4;FLT4;GAS6;GPRC5B;HIPK4;HTR2A;IGF1;KITLG;MAPK3;NCK2;NOX4;PDGFA;PDGFD;SFRP1;THBS4;THY1;TIE1;TNK1
200,GO_TRABECULA_FORMATION,0.002504454805633056,5,10,829,CAV3;COL1A1;SFRP1;SLC40A1;WNT10B
186,GO_MESENCHYMAL_CELL_PROLIFERATION,0.002504454805633056,5,10,829,NFIB;OSR1;PDGFA;SMO;STAT1
65,GO_REGULATION_OF_GROWTH,0.0025489750887604133,42,247,829,AGRN;APBB1;ATP8A2;CAV3;CREB1;DACT3;DBN1;FGF13;FGF20;FOXS1;GAMT;GAS6;GDF5;GLI1;HDGFL2;HLX;IGF1;IGFBP5;IGFBP7;KIF26A;KLHL22;MAG;MAPK11;MEGF8;MMP14;MYOZ1;NDN;PI16;PPM1F;SEMA3C;SEMA3E;SEMA4C;SFRP1;SMO;SPOCK1;TGFB2;TLE5;TNK1;TRIM32;UBE2E3;YY1;ZFPM2
276,GO_SARCOLEMMA,0.002692594531827465,12,45,829,BVES;CAV1;CAV2;CAV3;CIB2;COL6A2;RDX;SGCB;SGCE;SLC27A6;SNTA1;SSPN
367,GO_DNA_BINDING_TRANSCRIPTION_ACTIVATOR_ACTIVITY,0.0027357793784428984,27,141,829,ATOH1;CREB1;CREB3L3;CSRNP3;DLX5;EOMES;ESRRG;FOXF2;FOXL2;GLI2;HLF;HOXA4;HOXA5;HOXA7;HOXB2;HOXB5;HOXB7;HOXC4;IRF2BP1;KLF14;MEOX2;MYCL;NDN;NFIB;PBX1;STAT1;TBX21
62,GO_STEM_CELL_PROLIFERATION,0.0027484197500574708,10,34,829,CD34;CX3CR1;FGF13;ID4;KITLG;LTBP3;SMO;SNAI2;TRIM71;WNT10B
194,GO_REGULATION_OF_EMBRYONIC_DEVELOPMENT,0.0027484197500574708,10,34,829,AMOT;COL5A1;COL5A2;FZD2;FZD7;IGF1;LAMA4;OSR1;SFRP1;SUFU
34,GO_NEGATIVE_REGULATION_OF_LOCOMOTION,0.0027593843840112617,23,114,829,CARD10;CD200;CLDN5;COL3A1;CX3CR1;DACH1;DPYSL3;EMILIN1;HOXA7;IGFBP5;MEOX2;MMP28;NR2F2;SEMA3C;SEMA3E;SEMA4C;SFRP1;SRGAP2B;TBXA2R;TCAF1;THY1;TIE1;TRIM32
207,GO_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION,0.002793873877071996,38,219,829,AGRN;ANOS1;APBB1;ATOH1;ATP8A2;CREB1;CUL7;DBN1;DCLK1;DLX5;DNM3;EFNB2;EFNB3;EPHA6;EPHB3;FGF13;GLI2;GPC1;HOXA2;LLGL1;LRTM1;MAG;MAPK3;MEGF8;METRN;NDN;NFIB;NRTN;PLXNA1;PSPN;SEMA3C;SEMA3E;SEMA4C;SMO;THY1;TRAK2;UNK;WNT7A
366,GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE,0.002859761008841369,14,57,829,CADM3;EFNB2;EFNB3;GABRA1;GABRD;GPM6A;HTR1B;HTR2A;LRFN3;P2RX6;PCDH17;RGS7BP;SHISA6;SYT6
236,GO_MUSCLE_CELL_MIGRATION,0.0029649399891776567,9,29,829,IGF1;IGFBP5;MDK;NOX4;PDGFA;PDGFD;PLXNA1;SMO;THBS4
17,GO_METANEPHROS_DEVELOPMENT,0.0029649399891776567,9,29,829,CD34;FBN1;ID3;IRX3;OSR1;PDGFA;SMO;SPRY1;STAT1
203,GO_REGULATION_OF_HEART_GROWTH,0.003058736677835028,8,24,829,CAV3;FGF20;GLI1;IGF1;MAPK11;PI16;YY1;ZFPM2
159,GO_SMOOTH_MUSCLE_CONTRACTION,0.003058736677835028,8,24,829,ADRA1B;CAV1;DAPK3;EDNRA;GUCY1A1;HTR2A;NMUR1;TBXA2R
350,GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER,0.003058736677835028,8,24,829,ADRA1B;APLN;AVPR2;CAV1;EDNRA;HTR1B;HTR2A;TBXA2R
268,GO_CELL_JUNCTION,0.003378584940076361,73,488,829,AFAP1L1;AGRN;AMOT;AMOTL2;ARHGAP24;ARHGEF9;BVES;C4B;CADM1;CADM3;CADM4;CASS4;CAV1;CAV2;CAV3;CDH6;CIB2;CLDN5;CPT1C;CYTH3;DBN1;DIXDC1;EFNB2;FAP;FGF13;FGFR4;FRMD6;FZD2;GABRA1;GABRD;GJC2;ITGA3;LAMP5;LAYN;LIM2;LRFN3;MAPK3;MAPRE2;MLC1;MMP14;MRC2;MYH1;NOX4;P2RX6;PRAG1;PRR12;PRUNE1;RAB23;RDX;RIMS4;SCARB2;SCARF2;SEMA4C;SEPTIN8;SHISA6;SLC17A7;SLC5A1;SNTA1;SSPN;SSX2IP;SV2A;SYP;SYT6;TGFB1I1;THY1;TMEM108;TMEM204;TMEM240;TMEM47;TNS3;TSPAN9;ZC4H2;ZFYVE21
74,GO_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,0.0033829476196764667,13,52,829,ATOH1;ATOH8;CAV1;CDKN1C;CLDN5;ESRP1;HOXA7;MYCL;OSR1;SFRP4;SMO;STAT1;WNT10B
133,GO_GASTRULATION,0.0033829476196764667,13,52,829,AMOT;APLN;ATOH8;COL5A1;COL5A2;EOMES;FZD7;ITGA3;LRP6;MEGF8;MMP14;OSR1;SFRP1
284,GO_CIS_REGULATORY_REGION_BINDING,0.0034914907425999536,35,200,829,ASCL2;ATOH1;ATOH8;BATF2;CREB1;CREB3L3;DACH1;DLX5;DPF2;FOXL2;FOXS1;GLI1;GLI2;HOXA2;HOXA5;HOXA7;HOXB2;HOXB5;HOXB6;HOXB7;HOXC4;LMO4;MEOX2;MYCL;NDN;NFIB;NR2F1;PBX1;SNAI2;STAT1;TWIST1;YY1;ZFHX4;ZNF148;ZNF219
335,GO_SENSORY_SYSTEM_DEVELOPMENT,0.003569513506844012,24,123,829,ATP8A2;BFSP1;CDKN1C;COL5A1;COL5A2;EFEMP1;FBN1;FOXF2;FOXL2;GPM6A;HCN1;LIM2;LRP6;MAB21L1;RARG;RHOJ;SLC17A7;TGFB2;THY1;TSPAN12;TWIST1;WNT5B;WNT7A;YY1
231,GO_BASEMENT_MEMBRANE_ORGANIZATION,0.003641832974851457,6,15,829,CAV1;CAV2;LAMB4;MMP11;NID2;RAMP2
47,GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,0.003641832974851457,6,15,829,CAV3;EFNB2;FZD7;IGF1;PI16;YY1
110,GO_TRABECULA_MORPHOGENESIS,0.003641832974851457,6,15,829,CAV3;COL1A1;SFRP1;SLC40A1;TGFB2;WNT10B
333,GO_FIBROBLAST_PROLIFERATION,0.0038298091434191615,9,30,829,CDK6;CREB1;DACH1;GAS6;IGF1;PDGFA;PDGFD;SFRP1;TRIM32
378,GO_HEPARIN_METABOLIC_PROCESS,0.0038815083909008114,4,7,829,ANGPT1;CSGALNACT1;NDST3;XYLT2
316,GO_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_SERINE,0.0038815083909008114,4,7,829,GALNT13;GALNT16;POGLUT2;POGLUT3
143,GO_TRACHEA_DEVELOPMENT,0.0038815083909008114,4,7,829,HOXA5;LRP6;MAPK3;RARG
326,GO_ESTABLISHMENT_OF_PLANAR_POLARITY_OF_EMBRYONIC_EPITHELIUM,0.0038815083909008114,4,7,829,CTHRC1;FOXF2;FZD2;SFRP1
277,GO_MYOSIN_II_COMPLEX,0.0038815083909008114,4,7,829,MYH1;MYH14;MYH2;MYL1
309,GO_OPSONIZATION,0.0038815083909008114,4,7,829,C4B;CD47;FCN2;SPON2
229,GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE,0.003981306441580074,12,47,829,CAV3;EDNRA;GLI2;HOXA5;HOXB7;LRP6;MDK;MMP14;PBX1;SEMA3E;SMO;SPRY1
64,GO_AMINOGLYCAN_BIOSYNTHETIC_PROCESS,0.004041817328954399,13,53,829,AGRN;ANGPT1;B4GAT1;CHST12;CHST2;CSGALNACT1;FMOD;GPC1;GPC6;NDST3;PXYLP1;ST3GAL4;XYLT2
30,GO_RESPONSE_TO_WOUNDING,0.0040529089276630115,39,231,829,ANXA8;C6orf89;CADM4;CAV1;CAV3;CD34;COL1A1;COL1A2;COL3A1;COL5A1;CX3CR1;DMTN;DPYSL3;ENTPD2;F7;FAP;FZD6;FZD7;GAS6;GLI1;GNG2;H3C13;ID3;IGF1;MAG;MAPK3;MDK;MYOZ1;NREP;P2RX6;PDGFA;PROS1;SPARC;TBXA2R;TGFB2;WNT10B;WNT5B;WNT7A;ZFPM2
15,GO_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE,0.004076083467983765,7,20,829,CAV3;HOXB7;MDK;PDGFA;SFRP1;SMO;SNAI2
178,GO_REGULATION_OF_BMP_SIGNALING_PATHWAY,0.004076083467983765,7,20,829,CTDSPL2;FBN1;FSTL1;GDF5;ITGA3;SFRP1;SFRP4
84,GO_NEURAL_CREST_CELL_MIGRATION,0.004076083467983765,7,20,829,KITLG;NRTN;SEMA3C;SEMA3E;SEMA4C;SMO;TWIST1
105,GO_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.00416741606822501,17,78,829,CAV1;CAV2;CAV3;CDKN1C;CTDSPL2;DACT2;EMILIN1;FBN1;FSTL1;GDF5;ITGA3;MEN1;NREP;SFRP1;SFRP4;TGFB1I1;TGFB2
68,GO_REPLACEMENT_OSSIFICATION,0.004178595678274501,5,11,829,COL1A1;CSGALNACT1;DLX5;MMP14;MMP16
116,GO_NEURON_FATE_SPECIFICATION,0.004178595678274501,5,11,829,ATOH1;ESRP1;GLI2;LBX1;SUFU
95,GO_RESPONSE_TO_PROSTAGLANDIN,0.004178595678274501,5,11,829,GNG2;PRKAA1;PTGFR;SFRP1;YY1
77,GO_CELL_CELL_ADHESION,0.0042619742685395525,50,314,829,ADD2;BVES;CADM1;CADM3;CAV1;CD200;CD34;CD47;CDH6;CERCAM;CLDN5;CX3CR1;DMTN;EFNB2;EFNB3;EPHB3;GAS6;GLI2;GPC6;GRAP2;HLA-G;HLX;IGF1;KIFAP3;LRFN3;LRP6;MAG;MDK;NCK2;PCDH17;PCDHA1;PCDHA10;PCDHA11;PCDHA2;PCDHA9;PCDHB12;PCDHB13;PCDHB6;PCDHB8;PCDHGA6;PCDHGC5;PPM1F;RDX;SCARF2;SNAI2;TBX21;TGFB2;THBS4;THY1;TMIGD2
69,GO_WOUND_HEALING,0.004279139475383188,33,188,829,ANXA8;C6orf89;CADM4;CAV1;CAV3;CD34;COL1A1;COL1A2;COL3A1;COL5A1;DMTN;ENTPD2;F7;FAP;FZD6;FZD7;GAS6;GNG2;H3C13;IGF1;MAPK3;MDK;MYOZ1;P2RX6;PDGFA;PROS1;SPARC;TBXA2R;TGFB2;WNT10B;WNT5B;WNT7A;ZFPM2
218,GO_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,0.004384835816394587,16,72,829,DBN1;DCLK1;FGF13;LRP6;LZTS2;MAG;MEGF8;NDN;PLXNA1;RARG;SEMA3C;SEMA3E;SEMA4C;SFRP1;SPRY1;TMEM108
323,GO_REGULATION_OF_TUBE_SIZE,0.004652750853223109,11,42,829,ADRA1B;APLN;AVPR2;CAV1;CPS1;EDNRA;EPHX2;GUCY1A1;HTR1B;HTR2A;TBXA2R
233,GO_MUSCLE_CELL_DEVELOPMENT,0.004652750853223109,11,42,829,BVES;CAV2;CAV3;IGF1;MYOZ1;PI16;RAMP2;SGCB;SMO;WNT10B;YY1
255,GO_ODONTOGENESIS,0.0047896868491894805,12,48,829,ADAMTS5;CD34;COL1A1;COL1A2;GLI2;ID3;LRP6;OSR1;SMO;TGFB2;TUFT1;TWIST1
252,GO_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM,0.004800588326254243,13,54,829,ADRA1B;ANGPT1;APLN;AVPR2;CAV1;CPS1;EDNRA;EPHX2;GUCY1A1;HTR1B;HTR2A;RAMP2;TBXA2R
348,GO_ACTIN_FILAMENT_REORGANIZATION,0.004880559354582727,3,4,829,CASS4;DMTN;EFS
315,GO_SYNAPTIC_VESICLE_MATURATION,0.004880559354582727,3,4,829,SLC17A7;SYP;ZDHHC15
327,GO_NEGATIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,0.004880559354582727,3,4,829,ANGPT1;RAB23;SUFU
76,GO_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.004880559354582727,3,4,829,APLN;GPC1;SPRY1
241,GO_EPITHELIAL_CELL_FATE_COMMITMENT,0.004880559354582727,3,4,829,ATOH1;ESRP1;NR2F2
317,GO_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_VENTRAL_SPINAL_CORD_PATTERNING,0.004880559354582727,3,4,829,GLI2;SMO;SUFU
261,GO_FILOPODIUM_MEMBRANE,0.004880559354582727,3,4,829,HLA-G;ITGA3;PALM
373,GO_UDP_XYLOSYLTRANSFERASE_ACTIVITY,0.004880559354582727,3,4,829,POGLUT2;POGLUT3;XYLT2
318,GO_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION,0.004880559354582727,3,4,829,GLI1;GLI2;SMO
342,GO_CARDIAC_NEURAL_CREST_CELL_DIFFERENTIATION_INVOLVED_IN_HEART_DEVELOPMENT,0.004880559354582727,3,4,829,MAPK3;SEMA3C;TWIST1
320,GO_POSITIVE_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION,0.004880559354582727,3,4,829,GLI1;GLI2;SMO
339,GO_TRACHEA_CARTILAGE_DEVELOPMENT,0.004880559354582727,3,4,829,HOXA5;LRP6;RARG
362,GO_DENDRITIC_SPINE_MEMBRANE,0.004880559354582727,3,4,829,MPP2;PALM;SHISA6
324,GO_T_HELPER_2_CELL_CYTOKINE_PRODUCTION,0.004880559354582727,3,4,829,DENND1B;RSAD2;TBX21
209,GO_REGULATION_OF_CELL_FATE_SPECIFICATION,0.004880559354582727,3,4,829,ESRP1;FZD7;LMO4
329,GO_PLASMA_MEMBRANE_RAFT_ORGANIZATION,0.004880559354582727,3,4,829,CAV1;CAV2;CAV3
328,GO_PLASMA_MEMBRANE_RAFT_ASSEMBLY,0.004880559354582727,3,4,829,CAV1;CAV2;CAV3
377,GO_SKELETAL_MUSCLE_SATELLITE_CELL_MAINTENANCE_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION,0.004880559354582727,3,4,829,FZD7;IGF1;WNT7A
81,GO_TAXIS,0.00492592333400385,40,241,829,ACKR3;ACKR4;AGRN;AMOT;ANGPT1;ANOS1;ATOH1;CREB1;CX3CR1;CXCL11;CXCL9;DLX5;EFNB2;EFNB3;EPHA6;EPHB3;F7;FGF16;GAS6;GLI2;GPC1;HOXA2;LRTM1;MAPK3;MDK;MEGF8;MMP28;NFIB;NRTN;PDGFA;PDGFD;PLXNA1;PPM1F;PSPN;SEMA3C;SEMA3E;SEMA4C;SMO;TGFB2;THBS4
11,GO_CELL_PART_MORPHOGENESIS,0.00513003786439199,41,249,829,AGRN;ANOS1;APBB1;ATOH1;ATP8A2;CREB1;CUL7;DBN1;DCLK1;DLX5;DNM3;EFNB2;EFNB3;EPHA6;EPHB3;FGF13;GLI2;GPC1;GPM6A;HOXA2;LLGL1;LRTM1;MAG;MAPK3;MDK;MEGF8;METRN;MYH14;NDN;NFIB;NRTN;PLXNA1;PSPN;SEMA3C;SEMA3E;SEMA4C;SMO;THY1;TMEM108;TRAK2;WNT7A
21,GO_CIRCULATORY_SYSTEM_PROCESS,0.005244001297813377,31,176,829,ADRA1B;ANGPT1;APLN;AVPR2;BRS3;BVES;CAV1;CAV3;CD34;COL1A2;CPS1;EDNRA;EPHX2;FGF13;GAS6;GUCY1A1;HOXB2;HTR1B;HTR2A;KCNJ12;KCNN2;MEOX2;MYL1;NOX4;NR2F2;RAMP2;SNTA1;STAT1;TBXA2R;TGFB2;THRA
197,GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,0.00529157576678962,6,16,829,ATOH8;CAV1;CAV2;NR2F2;SPARC;STAT1
48,GO_FORELIMB_MORPHOGENESIS,0.00529157576678962,6,16,829,GDF5;HOXD9;OSR1;TWIST1;WNT7A;ZNF358
282,GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY,0.005324677713034819,8,26,829,EFEMP1;EFNB3;EPHA6;EPHB3;FGFR4;FLT4;PDGFRL;TIE1
212,GO_CELL_FATE_SPECIFICATION,0.005384083709296244,10,37,829,ATOH1;EOMES;ESRP1;FZD7;GLI2;LBX1;LMO4;SMO;SUFU;TBX21
122,GO_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,0.005384083709296244,10,37,829,DMTN;DNM3;EFNB3;FGF13;MAG;SEMA3C;SEMA3E;SEMA4C;THY1;TRAK2
201,GO_STEM_CELL_DIFFERENTIATION,0.005386144549801998,23,120,829,BCHE;CDK6;CYP26C1;EDNRA;EOMES;GPM6A;HOXA7;KITLG;LRP6;LTBP3;MAPK3;NRTN;OSR1;SEMA3C;SEMA3E;SEMA4C;SFRP1;SMO;SNAI2;TEAD2;TGFB2;TWIST1;WNT7A
345,GO_NEPHRON_MORPHOGENESIS,0.005543021880866337,7,21,829,HOXB7;IRX3;LZTS2;OSR1;PBX1;SMO;STAT1
336,GO_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS,0.0055465410344189186,90,634,829,ABRA;AFAP1L2;AGRN;APBB1;APLN;ASCL2;ATOH1;ATOH8;CDKN1C;CITED4;CNOT6L;COL1A1;CREB1;CREB3L3;CSRNP3;DLX5;DPF2;DYRK1B;EOMES;ESRRG;FOXF2;FOXL2;FZD2;FZD7;GLI1;GLI2;GTF2A1L;HLF;HOXA2;HOXA4;HOXA5;HOXA7;HOXB2;HOXB5;HOXB7;HOXC4;HOXD9;ID4;IGF1;INSIG2;IRF2BP1;KLF14;LMO4;LMX1B;LRP6;MAPK3;MDK;MEN1;MEOX2;MEX3D;MYCL;MYRF;NCK2;NDN;NFIB;NFIX;NPAS3;NR2F1;NR2F2;OSR1;PBX1;PRKAA1;RARG;SFRP1;SLC40A1;SMAD9;SMO;SOX14;SPIN1;STAT1;TBX21;TCEA2;TEAD2;TGFB1I1;TGFB2;THRA;TLR3;TRIM32;TRIM71;TWIST1;UBTF;VGLL1;WNT10B;WNT7A;YY1;ZFHX4;ZFPM2;ZNF148;ZNF219;ZNF835
135,GO_RECEPTOR_INTERNALIZATION,0.005645331275221027,11,43,829,ACKR3;ANGPT1;ANKRD13B;APLN;CAV1;CAV3;DNM3;EFNB2;HTR1B;RAMP2;SFRP4
61,GO_FOREBRAIN_DEVELOPMENT,0.005979800272071198,23,121,829,ATOH1;AVPR2;CDK6;COL3A1;CREB1;DCLK1;DIXDC1;DLX5;EOMES;EPHB3;FGF13;GLI1;GLI2;ID4;IGF2BP1;LRP6;MDK;NFIB;NR2F2;SMO;TMEM108;WNT7A;XRCC1
103,GO_REPRODUCTIVE_SYSTEM_DEVELOPMENT,0.006007183007016336,27,149,829,ANG;ASCL2;CDKN1C;CUL7;EOMES;FOXF2;FOXL2;GLI1;GLI2;ID4;KITLG;LDOC1;LRP6;MAPK3;MEN1;MMP14;NR2F2;OSR1;PSAPL1;RARG;SFRP1;TCF23;TGFB2;TLR3;VASH2;WNT7A;ZFPM2
364,GO_INTRINSIC_COMPONENT_OF_PRESYNAPTIC_MEMBRANE,0.006141264502871017,9,32,829,CADM3;EFNB2;EFNB3;GPM6A;HTR1B;HTR2A;LRFN3;PCDH17;RGS7BP
112,GO_HEART_MORPHOGENESIS,0.006230238904029921,17,81,829,CAV3;CLDN5;COL5A1;EOMES;FZD2;LBX1;MEGF8;SEMA3C;SMO;SNAI2;SPRY1;SUFU;TBX21;TEAD2;TGFB2;TWIST1;ZFPM2
331,GO_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.00623499863627909,76,524,829,APBB1;ASCL2;ATOH8;BEND5;BEND6;CAV1;CBX1;CDK6;CDKN1C;CERS1;CREB1;DACH1;DPF2;EOMES;FOXF2;FOXL2;FOXS1;GAS6;GLI2;H3C13;H4C11;HOXA2;HOXA7;HOXB2;HOXB8;HOXD9;ID3;ID4;IGF2BP1;IRF2BP1;KANK2;MAGEF1;MEN1;MXD4;MYOZ1;NCK2;NFIB;NFIX;NR2F1;NR2F2;OGG1;OSR1;PPM1F;PRMT6;RARG;SFRP1;SIAH2;SMO;SNAI2;SOX14;STAT1;SUFU;TBX21;TCEAL7;TERF1;THRA;TLE5;TNFRSF4;TWIST1;TXNIP;WNT10B;WWP1;XRCC1;YY1;ZBTB12;ZFHX4;ZFPM2;ZHX1;ZNF148;ZNF174;ZNF205;ZNF219;ZNF253;ZNF282;ZNF366;ZNF835
130,GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,0.006435889136338282,36,215,829,ABRA;AMOT;ARHGAP20;ARHGAP24;ARHGEF25;ARHGEF9;CADM4;COL1A2;COL3A1;CYTH3;FGD1;GRAP;GRAP2;IGF1;ITGA3;KANK2;KITLG;LPAR4;MAPK11;MAPRE2;PLEKHG3;PRAG1;RAB12;RAB23;RAB40B;RASL12;RDX;RHOJ;RIN2;SIAH2;SPRY1;SSX2IP;STMN3;SYDE1;TGFB2;TNK1
176,GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,0.0065211207566200175,5,12,829,CAV1;HOXA7;OSR1;SMO;STAT1
376,GO_REGULATION_OF_DOPAMINE_SECRETION,0.0065211207566200175,5,12,829,FGF20;HTR1B;HTR2A;SNCG;SYT6
314,GO_MACROPHAGE_CYTOKINE_PRODUCTION,0.0065211207566200175,5,12,829,GAS6;GPRC5B;HLA-G;SPON2;TGFB2
216,GO_CELLULAR_RESPONSE_TO_VITAMIN,0.0065211207566200175,5,12,829,COL1A1;GAS6;KANK2;SFRP1;SNAI2
111,GO_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,0.0065211207566200175,5,12,829,CSGALNACT1;GPC1;NDST3;PXYLP1;XYLT2
349,GO_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.006778627415217204,39,238,829,ADD2;ANG;CASS4;CAV3;CD47;CHADL;COL1A1;COL1A2;COL3A1;COL5A1;COL5A2;DAPK3;DBN1;DMTN;DPT;DPYSL3;EFEMP2;EFS;EMILIN1;FAM171A1;FGF13;FMOD;MFAP5;MMP11;MYOZ1;NCK2;NCKAP5L;NOX4;P3H4;PLOD2;PLS3;PPM1F;PRUNE1;RDX;RHOJ;SFRP1;STMN3;TERF1;TGFB2
157,GO_RESPONSE_TO_BMP,0.006796996590196735,12,50,829,CTDSPL2;DLX5;FBN1;FSTL1;GDF5;ITGA3;MAPK3;MEGF8;SFRP1;SFRP4;SMAD9;TGFB2
358,GO_NEGATIVE_REGULATION_OF_CELL_MOTILITY,0.006835419976116984,19,95,829,CARD10;CD200;CLDN5;COL3A1;CX3CR1;DACH1;DPYSL3;EMILIN1;HOXA7;IGFBP5;MEOX2;MMP28;NR2F2;SFRP1;SRGAP2B;TBXA2R;TCAF1;THY1;TIE1
